1599;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;399.90;547.82
1480;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;290.96;515.48
1242;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;569.00;772.96
1392;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;446.00;649.00
1494;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;506.00;809.43
1243;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;409.43;637.91
1552;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;414.90;572.87
1614;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;398.90;529.25
1523;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;384.49;619.00
1555;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;414.00;823.90
1729;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;325.89;823.90
1093;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;447.00;654.08
1572;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;217.90;438.90
1531;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;445.90;554.43
1658;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;258.00;438.90
1605;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;473.00;946.84
1735;1400;108.00;7875;9.3;120;800;4.0;233;1.3;2;1;8;1;5;720;0.3;1400;53.56;105.11;112.64
1483;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;459.90;823.90
1572;1492;679.00;10295;8.1;145;1920;5.1;432;2.5;4;2;16;1;16;2160;2;2800;72;589.00;808.17
1632;1492;679.00;10295;8.1;145;1920;5.1;432;2.5;4;2;16;1;16;2160;2;2800;72;488.00;757.42
1738;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;440.99;699.00
1635;1276;354.00;8342.4;9.3;122;1280;4.3;342;1.4;2;1;16;0;4;1080;1.6;1800;40;285.00;459.00
1716;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;324.98;525.30
1655;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;258.00;438.90
1728;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;222.99;438.90
1542;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;446.00;823.90
1516;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;428.00;823.90
1468;1276;354.00;8342.4;9.3;122;1280;4.3;342;1.4;2;1;16;0;4;1080;1.6;1800;40;343.90;500.28
1593;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;439.00;823.90
1626;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;253.90;440.00
1685;1492;679.00;10295;8.1;145;1920;5.1;432;2.5;4;2;16;1;16;2160;2;2800;72;470.99;757.42
1400;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;299.00;581.00
1622;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;233.65;438.90
1642;1520;589.00;10335.84;9.4;160;1920;5.0;441;2.3;4;2;16;1;4;1080;5;2600;71;519.00;519.00
1724;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;228.90;438.90
1432;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;549.60;858.00
1478;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;477.90;823.90
1742;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;217.49;438.90
1517;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;391.90;645.92
1459;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;290.96;526.68
1686;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;305.99;459.60
1448;1276;354.00;8342.4;9.3;122;1280;4.3;342;1.4;2;1;16;0;4;1080;1.6;1800;40;349.90;500.28
1628;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;230.59;438.90
1670;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;249.00;438.90
1379;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;309.90;581.00
1657;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;359.00;823.90
1442;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;289.90;581.00
1682;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;311.89;459.60
1250;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;569.00;694.38
1558;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;432.90;776.30
1724;1580;599.00;10913.98;8.9;149;2560;5.5;534;2.5;4;2;16;1;13;2160;2.1;3000;69;408.89;531.00
1728;1611;362.89;8495.28;9.1;120;1280;4.5;326;1.4;4;1.5;16;1;8;1080;2.1;2100;72;345.89;490.59
1554;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;414.00;577.85
1700;1492;679.00;10295;8.1;145;1920;5.1;432;2.5;4;2;16;1;16;2160;2;2800;72;365.99;692.25
1053;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;420.00;640.99
1620;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;465.00;711.39
1439;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;422.00;649.70
1372;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;653.94;871.07
1634;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;376.90;529.25
1291;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;499.99;658.63
1725;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;338.99;592.99
1726;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;338.99;592.99
1456;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;290.96;526.68
1654;1580;599.00;10913.98;8.9;149;2560;5.5;534;2.5;4;2;16;1;13;2160;2.1;3000;69;470.66;599.34
1547;1127;129.36;6410.84;12.5;112;480;3.27;176;1;1;0.75;4;1;3.15;480;0;1300;49.06;75.00;104.02
1625;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;465.00;711.39
1650;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;356.89;529.25
1578;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;432.00;946.84
846;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;541.82;614.12
1636;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;329.99;459.60
1600;1307;252.00;8538.6;9;120;1280;4.7;312;1.4;2;1;8;1;8;1080;1.3;2150;66.48;167.90;228.34
1698;1276;354.00;8342.4;9.3;122;1280;4.3;342;1.4;2;1;16;0;4;1080;1.6;1800;40;299.00;459.00
1248;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;409.43;620.00
1574;1127;129.36;6410.84;12.5;112;480;3.27;176;1;1;0.75;4;1;3.15;480;0;1300;49.06;75.00;104.02
1700;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;303.99;459.60
1686;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;447.86;522.84
1153;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;390.90;629.88
1767;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;419.00;699.00
1468;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;417.00;625.51
855;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;539.00;614.12
1680;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;479.99;711.39
1244;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;569.00;772.96
1432;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;295.98;605.88
1595;1127;129.36;6410.84;12.5;112;480;3.27;176;1;1;0.75;4;1;3.15;480;0;1300;49.06;80.00;100.20
1675;1520;589.00;10335.84;9.4;160;1920;5.0;441;2.3;4;2;16;1;4;1080;5;2600;71;499.00;499.00
1130;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;438.00;657.16
1578;1307;252.00;8538.6;9;120;1280;4.7;312;1.4;2;1;8;1;8;1080;1.3;2150;66.48;183.90;290.45
1590;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;322.99;459.60
1438;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;290.99;605.88
1734;1127;129.36;6410.84;12.5;112;480;3.27;176;1;1;0.75;4;1;3.15;480;0;1300;49.06;80.76;84.25
1091;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;444.00;654.08
1606;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;417.96;559.00
1739;1307;252.00;8538.6;9;120;1280;4.7;312;1.4;2;1;8;1;8;1080;1.3;2150;66.48;137.99;181.35
1443;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;290.99;526.68
1562;1307;252.00;8538.6;9;120;1280;4.7;312;1.4;2;1;8;1;8;1080;1.3;2150;66.48;186.90;255.10
1443;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;287.90;581.00
1655;1276;354.00;8342.4;9.3;122;1280;4.3;342;1.4;2;1;16;0;4;1080;1.6;1800;40;288.99;459.00
1703;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;326.99;823.90
1463;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;510.00;849.84
1435;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;460.00;988.68
1732;1492;679.00;10295;8.1;145;1920;5.1;432;2.5;4;2;16;1;16;2160;2;2800;72;458.00;775.71
843;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;541.82;614.12
1629;1307;252.00;8538.6;9;120;1280;4.7;312;1.4;2;1;8;1;8;1080;1.3;2150;66.48;156.90;255.10
1458;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;290.96;526.68
1728;1307;252.00;8538.6;9;120;1280;4.7;312;1.4;2;1;8;1;8;1080;1.3;2150;66.48;139.75;181.06
1430;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;553.80;858.00
1632;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;369.79;602.99
1502;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;482.99;809.43
1607;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;374.99;459.60
1557;1461;478.00;8242.3;9.5;137;1280;4.3;342;2.2;4;2;16;1;20.7;1080;2;2300;65;409.00;546.60
1076;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;456.00;654.08
1706;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;368.99;602.99
1796;1703;513.99;10512;7.3;152;1920;5.2;424;2.5;4;3;16;1;20.7;2160;2.2;3100;85;493.00;729.90
1609;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;325.00;459.60
1683;1307;252.00;8538.6;9;120;1280;4.7;312;1.4;2;1;8;1;8;1080;1.3;2150;66.48;159.00;199.00
1502;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;394.50;459.60
1563;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;336.00;619.00
1696;1492;679.00;10295;8.1;145;1920;5.1;432;2.5;4;2;16;1;16;2160;2;2800;72;508.90;757.42
1495;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;529.99;809.43
1652;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;329.99;459.60
1719;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;256.00;438.90
1527;1307;252.00;8538.6;9;120;1280;4.7;312;1.4;2;1;8;1;8;1080;1.3;2150;66.48;197.91;255.10
1401;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;601.27;858.00
1786;1703;409.89;8261.77;8.6;129;1280;4.6;319;2.5;4;2;16;1;20.7;2160;2.2;2600;101;392.89;554.80
1736;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;321.69;823.90
993;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;494.70;743.16
1643;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;255.00;438.90
1503;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;399.99;459.60
1714;1492;679.00;10295;8.1;145;1920;5.1;432;2.5;4;2;16;1;16;2160;2;2800;72;499.99;775.71
1204;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;393.00;637.91
1715;1307;252.00;8538.6;9;120;1280;4.7;312;1.4;2;1;8;1;8;1080;1.3;2150;66.48;149.99;182.30
1446;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;399.00;637.56
1634;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;482.70;711.39
1438;1276;354.00;8342.4;9.3;122;1280;4.3;342;1.4;2;1;16;0;4;1080;1.6;1800;40;345.00;500.28
1429;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;553.80;858.00
1405;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;610.99;858.00
1476;1276;354.00;8342.4;9.3;122;1280;4.3;342;1.4;2;1;16;0;4;1080;1.6;1800;40;369.99;500.28
1524;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;261.00;438.90
1745;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;458.99;699.00
1003;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;494.70;636.18
1036;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;489.00;636.18
1051;761;607.00;9394.56;8.9;130;1280;4.7;312;1.5;4;1;32;0;8;1080;1.3;1800;37;420.00;621.45
1606;1338;629.70;10656;8.5;170;1920;5.0;441;2.2;4;2;16;1;20.7;1080;2;3000;53;400.18;823.90
1665;1703;677.00;11975.04;8.3;168;1920;5.7;386;2.3;4;3;32;1;13;2160;2;3200;75;482.70;711.39
1707;1368;525.02;9542.68;8.6;130;1920;4.95;445;2.3;4;2;16;0;8;1080;1.3;2300;40;321.50;459.60
1732;1611;362.89;8495.28;9.1;120;1280;4.5;326;1.4;4;1.5;16;1;8;1080;2.1;2100;72;338.50;533.25
1429;1215;473.63;7637.98;8.9;107;960;4.3;256;1.7;2;1.5;8;1;8;1080;1.9;1900;54;296.50;605.88
1671;1127;129.36;6410.84;12.5;112;480;3.27;176;1;1;0.75;4;1;3.15;480;0;1300;49.06;89.23;96.12
1289;1155;622.19;9534.68;7.9;130;1920;5.0;441;1.9;4;2;16;1;13;1080;2;2600;69;499.99;658.63
1612;1492;679.00;10295;8.1;145;1920;5.1;432;2.5;4;2;16;1;16;2160;2;2800;72;509.00;757.42
